PRIMARY_SAMPLE_UNIT,YEAR,MONTH,DAY,REGION,SUB_REGION,LAT_DEGREES,LON_DEGREES,AVG_DEPTH,percentCover_HardCoral,percentCvr_HydroCoral,percentCvr_CCA,percentCvr_Substrate,percentCvr_Sponges,percentCvr_MacroAlgae,percentCvr_SoftCorals,percentCvr_Seagrasses,percentCvr_TurfAlgae,parrotfish_Density,parrotfish_Biomass_kg_transect,parrotfish_Biomass_kg_ha,HardCoral_G,HydroCoral_G,CCA_G,Macrobioerosion_G,Microbioerosion_G,Diadema_G,Parrotfish_G,GrossProduction_G,GrossErosion_G,NetProduction_G,ReefAccretionPotential
1451,2016,6,23,FLK,Lower Keys,24.44588,-81.9179,11.58239963,14,0,3,6,2,45,5,0,25,976.9886364,1.249550144,70.59605332,0.994092838,0,0.007208847,0,-0.225877213,0,-0.333454404,1.001301685,-0.559331617,0.441970068,0.408041424
1452,2014,8,5,FLK,Lower Keys,24.45436667,-81.8553,10.36319967,0,1,5,6,5,43,7,0,31,177.5568182,0.873091179,49.32718526,0,0.011233048,0.012539931,0,-0.243274654,0,-0.741129253,0.023772979,-0.984403907,-0.960630928,-0.88688633
1453,2014,8,4,FLK,Lower Keys,24.45235,-81.87653333,5.181599834,9.5,0,5.5,20,0,6,1,0,55.5,795.4545455,1.124393333,63.52504706,0.644900092,0,0.013570758,0,-0.230702888,0,-0.315298499,0.65847085,-0.546001386,0.112469463,0.103835538
1454,2014,8,4,FLK,Lower Keys,24.4537,-81.87398333,4.648199851,1,1,20,3,7.5,5.5,6,0,40.5,681.8181818,1.038603061,58.67813902,0.076231919,0.01213186,0.054173249,0,-0.270866247,0,-0.70784812,0.142537029,-0.978714367,-0.836177338,-0.771986648
1456,2016,7,14,FLK,Lower Keys,24.55071,-81.37587,17.52599944,2,4,0,18,10,40,9,0,16,1186.079545,2.669778559,150.8349469,0.02555436,0.042997552,0,0,-0.2208,0,-0.044757857,0.068551912,-0.265557857,-0.197005945,-0.181882422
1458,2014,8,5,FLK,Lower Keys,24.45663333,-81.8785,2.895599907,0,0,1,37,0,5,0,0,60,220.1704545,0.020576279,1.162501663,0,0,0.002402471,0,-0.178984101,-0.004547878,0,0.002402471,-0.183531978,-0.181129507,-0.167224768
1459,2014,8,4,FLK,Lower Keys,24.4521,-81.87341667,10.96263965,3,1,5.5,19.5,4.5,30.5,7,0,26.5,1803.977273,7.035304472,397.4748289,0.177148966,0.010988955,0.013494183,0,-0.231854599,0,-0.745154098,0.201632104,-0.977008698,-0.775376594,-0.715853385
1460,2014,8,5,FLK,Lower Keys,24.4512,-81.88125,10.79798789,3,1,7.5,19,7.5,36.5,6,0,18.5,994.3181818,1.370104759,77.40704853,0.169549889,0.010749388,0.018,0,-0.2268,0,-0.400918626,0.198299277,-0.627718626,-0.429419349,-0.396454184
1466,2016,6,23,FLK,Lower Keys,24.43734,-81.92087,16.30679948,3,2,4,3,5,11,8,0,64,262.7840909,1.841982291,104.0667961,0.346386818,0.021712257,0.009695327,0,-0.235111682,0,-1.142673325,0.377794402,-1.377785007,-0.999990606,-0.92322449
1467,2016,6,23,FLK,Lower Keys,24.43726,-81.9068,17.98319942,4,3,3,10,3,21,13,0,43,348.0397727,0.216911098,12.25486431,0.249020558,0.032657237,0.007291333,0,-0.218739996,0,-0.005136001,0.288969128,-0.223875997,0.065093132,0.060096138
1470,2016,6,27,FLK,Lower Keys,24.46136,-81.7559,20.42159935,11,0,19,19,8,28,7,0,7,525.5681818,1.063655983,60.09355838,0.662779987,0,0.0456,0,-0.1848,0,-0.178626932,0.708379987,-0.363426932,0.344953056,0.318472101
1477,2016,6,30,FLK,Lower Keys,24.48205,-81.66455,19.50719938,5,1,3,22,0,44,8,0,17,1441.761364,1.030432007,58.21649754,0.278011889,0.010749388,0.0072,0,-0.1872,0,-0.017711563,0.295961277,-0.204911563,0.091049714,0.084060115
1479,2016,7,14,FLK,Lower Keys,24.53336,-81.45731,19.50719938,12,0,5,21,14,23,4,0,16,2051.363636,1.640936685,92.70828731,0.69115256,0,0.012,0,-0.204,0,-0.508111351,0.70315256,-0.712111351,-0.008958791,-0.008271053
1519,2018,10,25,FLK,Biscayne,25.4645658,-80.169893,3.962399873,5,0,0,0,2,3,12,0,78,2372.159091,1.093610602,61.7859097,0.281353897,0,0,-0.001210912,-0.180135737,0,-0.235062873,0.281353897,-0.416409522,-0.135055625,-0.124687832
1552,2018,10,26,FLK,Middle Keys,24.67428,-81.06032,6.705599785,18,0,1,4,11,3,6,0,49,696.0227273,0.581790916,32.86954327,1.030784798,0,0.0024,0,-0.2304,0,-0.00670867,1.033184798,-0.23710867,0.796076128,0.734963881
1584,2014,7,17,FLK,Upper Keys,25.21573333,-80.22856667,2.981324905,7.5,1,8.5,6,6,26.5,5,0,29,2322.5,1.247797066,70.49700941,0.469558617,0.010937458,0.020756916,0,-0.240536026,0,-0.770636459,0.50125299,-1.011172485,-0.509919494,-0.470774587
1605,2014,9,22,FLK,Upper Keys,25.28988333,-80.17503333,9.212178653,7,1,8.5,25.5,7,23.5,2,0,30,2088.068182,1.939760051,109.5909633,0.347155172,0.010811614,0.020518092,0,-0.190697557,-0.001515959,-1.477838312,0.378484878,-1.670051828,-1.291566951,-1.192417441
1605,2018,9,12,FLK,Lower Keys,24.48535,-81.84261,8.686799722,5,0,0,46,10,4,2,0,27,994.3181818,0.200511606,11.32833933,0.237611753,0,0,0,-0.121432377,0,-0.069490745,0.237611753,-0.190923121,0.046688632,0.043104493
1629,2018,12,5,FLK,Upper Keys,25.12357,-80.30173,5.63879982,0,1,0,13,4,34,5,9,34,1619.318182,2.59474818,146.5959424,0,0.010768202,0,0,-0.180315051,0,-1.218440254,0.010768202,-1.398755305,-1.387987103,-1.281435723
1630,2018,10,24,FLK,Biscayne,25.6077094,-80.0972045,8.534399727,0,0,0,0,0,15,0,12,73,241.4772727,0.095168941,5.376776351,0,0,0,0,-0.024001493,0,-0.067697116,0,-0.091698609,-0.091698609,-0.084659197
1649,2014,11,1,FLK,Middle Keys,24.67565,-80.9554,6.934199778,5,2,0,39.5,10.5,8.5,1,0,30.5,958.8068182,0.396525181,22.4025526,0.275401338,0.021573343,0,0,-0.209524212,0,-0.01153228,0.296974681,-0.221056492,0.075918189,0.07009019
1650,2014,9,28,FLK,Middle Keys,24.73198333,-80.81713333,7.82954975,1,2.5,3,56.5,17.5,9,3,0,11,965.9090909,0.202721799,11.453209,0.067918163,0.027021937,0.007239778,0,-0.123076218,-0.003031919,-0.002427853,0.102179877,-0.12853599,-0.026356113,-0.024332838
1662,2014,9,28,FLK,Middle Keys,24.7003,-80.88728333,10.56639966,3,0,3,48.5,11,1,1,0,36,337.3579545,0.421854555,23.83359066,0.178168889,0,0.0072,0,-0.186,-0.001515959,-0.004769439,0.185368889,-0.192285398,-0.006916509,-0.00638555
1669,2018,9,25,FLK,Biscayne,25.3876137,-80.1356279,2.895599907,1,0,3,8,0,5,2,0,80,568.1818182,0.745458247,42.11628514,0.047970247,0,0.007228048,0,-0.224069494,0,-0.491903619,0.055198295,-0.715973113,-0.660774818,-0.610049225
1691,2014,11,7,FLK,Middle Keys,24.62565,-81.11208333,5.750559816,10,0,11,4,6.5,20.5,4,0,26.5,1015.625,8.556816677,483.4359705,0.65437152,0,0.030777262,0,-0.275596395,0,-1.64211583,0.685148783,-1.917712225,-1.232563442,-1.137943445
1741,2016,6,29,FLK,Lower Keys,24.46302,-81.7548,18.28799941,2,0,9,14,16,21,5,0,33,906.1931818,0.502646075,28.39808333,0.117268371,0,0.0216,0,-0.1896,0,-0.030374671,0.138868371,-0.219974671,-0.0811063,-0.074880026
1884,2018,10,25,FLK,Lower Keys,24.59374,-81.20877,19.35479938,11,0,5,11,6,42,2,0,23,1349.431818,0.739744771,41.79348989,0.474363997,0,0.012,0,-0.2136,0,-0.330186223,0.486363997,-0.543786223,-0.057422227,-0.053014104
2002,2018,8,22,DRTO,Tortugas,24.64455,-83.07517,15.6971995,1,1,8,9,5,61,4,0,10,752.8409091,0.581872844,32.87417198,0.068363919,0.010879714,0.019432782,0,-0.240480673,0,-0.401637937,0.098676414,-0.64211861,-0.543442196,-0.501723857
2003,2018,8,22,DRTO,Tortugas,24.60941,-83.09611,24.07919923,0,0,1,19,3,71,2,0,3,568.1818182,0.500737244,28.29023977,0,0,0.002403795,-0.001211913,-0.2067264,-0.003031919,-0.407220415,0.002403795,-0.618190647,-0.615786852,-0.568514843
2004,2018,7,11,DRTO,Tortugas,24.63611,-83.04633,16.15439948,1,2,10,14,7,55,6,0,5,1832.386364,0.857729286,48.45928167,0.058385795,0.021657503,0.024177193,0,-0.207923862,0,-0.430175246,0.104220491,-0.638099108,-0.533878617,-0.492894444
2006,2018,8,22,DRTO,Tortugas,24.63453,-83.10352,26.06039917,8,0,5,10,8,39,6,0,23,980.1136364,0.861611402,48.67861026,0.495394219,0,0.012016557,-0.002423339,-0.216298024,0,-0.328614869,0.507410775,-0.547336231,-0.039925456,-0.036860505
2008,2018,8,22,DRTO,Tortugas,24.61273,-83.09866,24.68879921,4,0,1,12,8,66,3,0,3,1264.204545,0.559909081,31.63328141,0.246273792,0,0.002405469,0,-0.240546883,0,-0.271381632,0.248679261,-0.511928515,-0.263249254,-0.243040441
2014,2018,8,22,DRTO,Tortugas,24.63819,-83.06826,16.45919947,0,1,0,53,1,38,1,0,5,227.2727273,0.040286965,2.276099723,0,0.010756712,0,-0.000605412,-0.124885036,-0.003031919,-0.000949974,0.010756712,-0.12947234,-0.118715628,-0.109602205
2026,2018,7,19,DRTO,Tortugas,24.63196,-83.03745,14.93519952,1,1,1,17,5,65,2,0,7,2855.113636,0.587640543,33.20003065,0.058670557,0.010881566,0.002429511,0,-0.206508445,-0.006063837,-0.17461098,0.071981634,-0.387183263,-0.315201629,-0.291004597
2033,2018,7,19,DRTO,Tortugas,24.61077,-83.03641,26.36519916,2,0,0,15,8,58,2,0,10,880.6818182,0.157466506,8.896412763,0.08197964,0,0,-0.001211396,-0.204235434,0,-0.0062357,0.08197964,-0.21168253,-0.12970289,-0.119746009
2036,2018,8,22,DRTO,Tortugas,24.63184,-83.10139,22.0979993,0,0,7,33,3,44,0,0,13,852.2727273,0.879753721,49.70360008,0,0,0.016829302,0,-0.201951628,0,-0.685374787,0.016829302,-0.887326415,-0.870497113,-0.803671803
2041,2018,8,22,DRTO,Tortugas,24.6337,-83.0702,16.30679948,0,1,11,30,3,45,1,0,4,1207.386364,1.070392076,60.4741286,0,0.010768238,0.026446296,0,-0.192336697,-0.003031919,-0.893180368,0.037214534,-1.088548984,-1.051334449,-0.970626828
2044,2018,7,19,DRTO,Tortugas,24.62884,-83.02582,20.11679936,0,0,0,38,2,55,0,0,5,1789.772727,0.211584533,11.95392842,0,0,0,0,-0.151482278,0,-0.011598629,0,-0.163080906,-0.163080906,-0.150561701
2047,2018,7,11,DRTO,Tortugas,24.63935,-83.02288,24.68879921,5,1,0,23,1,48,6,0,12,596.5909091,0.219679456,12.41126872,0.265289146,0.010759087,0,0,-0.175358085,0,-0.073210901,0.276048233,-0.248568986,0.027479248,0.025369753
2058,2018,7,14,DRTO,Tortugas,24.71938,-82.98569,18.13559942,6,3,5,8,2,54,6,0,15,965.9090909,1.002396567,56.63257441,0.329890582,0.03279308,0.012202771,0,-0.234293205,0,-0.702141155,0.374886434,-0.93643436,-0.561547927,-0.518439669
2062,2018,8,23,DRTO,Tortugas,24.70194,-83.02931,28.0415991,5,1,0,35,3,44,2,0,10,1661.931818,0.987012755,55.76343249,0.283821407,0.010794005,0,0,-0.130137923,0,-0.617570276,0.294615411,-0.747708199,-0.453092788,-0.418310288
2066,2018,8,23,DRTO,Tortugas,24.71351,-83.02954,28.95599907,14,0,2,9,7,49,7,0,11,1008.522727,0.980760836,55.41021674,1.066013165,0,0.004816256,-0.001821147,-0.226364048,0,-0.45236286,1.070829421,-0.680548054,0.390281367,0.360320701
2068,2018,8,22,DRTO,Tortugas,24.69101,-83.06484,24.23159923,16,0,14,0,5,47,8,0,3,1193.181818,0.774427834,43.75298497,1.235602051,0,0.033939506,-0.002444453,-0.242425045,0,-0.58111263,1.269541557,-0.825982127,0.44355943,0.409508775
2069,2016,6,1,DRTO,Tortugas,24.7025184,-82.77184887,21.48839932,4,1,1,15,19,43,3,0,10,1562.5,4.984093325,281.5871935,0.237684998,0.010749388,0.0024,-0.000605,-0.2376,0,-3.910207063,0.250834386,-4.148412063,-3.897577678,-3.598372966
2072,2016,5,12,DRTO,Tortugas,24.72435,-82.8107,16.30679948,25,0,2,22,5,31,3,0,12,589.4886364,0.41382741,23.38007966,1.502346593,0,0.0048,0,-0.18,0,-0.166696494,1.507146593,-0.346696494,1.160450099,1.071366015
2072,2018,7,17,DRTO,Tortugas,24.67825,-83.01815,16.91639946,16,0,1,0,4,44,13,0,6,2173.295455,1.277074976,72.15112858,0.974931295,0,0.002433829,0,-0.243382929,0,-0.252674672,0.977365124,-0.496057601,0.481307523,0.444359067
2073,2016,5,15,DRTO,Tortugas,24.60679,-82.8719,18.44039941,16,0,0,13,10,31,6,0,17,525.5681818,0.166411914,9.401803066,1.139309922,0,0,0,-0.233745217,0,-0.003024821,1.139309922,-0.236770038,0.902539884,0.833254751
2073,2018,8,23,DRTO,Tortugas,24.70249,-83.03658,24.68879921,12,0,13,15,5,38,3,0,6,1093.75,1.090648992,61.61858714,0.585274782,0,0.031268405,0,-0.199636742,-0.009095756,-0.545320846,0.616543188,-0.754053344,-0.137510156,-0.126953936
2074,2018,8,23,DRTO,Tortugas,24.71924,-82.98492,18.28799942,12,0,2,19,4,51,3,0,6,1448.863636,0.869289048,49.11237557,0.702790087,0,0.004841057,0,-0.225109141,0,-0.304885404,0.707631144,-0.529994545,0.177636599,0.163999999
2075,2018,7,13,DRTO,Tortugas,24.67758,-83.0847,21.64079931,13,0,8,1,9,55,9,0,5,1775.568182,1.055633462,59.64030857,1.155772142,0,0.019438692,0,-0.242983647,0,-0.495247908,1.175210834,-0.738231555,0.436979278,0.403433761
2076,2018,8,23,DRTO,Tortugas,24.71168,-83.02719,30.02279904,6,0,6,37,0,28,5,0,18,440.3409091,0.218784829,12.36072483,0.502040015,0,0.014437311,0,-0.16843529,0,-0.032126257,0.516477325,-0.200561547,0.315915779,0.291663924
2078,2016,5,17,DRTO,Tortugas,24.65183,-82.95745,22.0979993,24,0,0,0,14,14,7,0,40,1219.6875,0.564631167,31.90006591,1.760425787,0,0,0,-0.281731235,0,-0.247905069,1.760425787,-0.529636304,1.230789483,1.136305667
2079,2018,7,13,DRTO,Tortugas,24.64686,-83.07667,12.6491996,0,7,0,2,9,54,7,0,3,994.3181818,1.169776085,66.08904435,0,0.075284101,0,0,-0.240122431,0,-0.116027592,0.075284101,-0.356150023,-0.280865922,-0.259304733
2081,2016,5,18,DRTO,Tortugas,24.69691,-82.85974,7.010399776,1,1,0,14,6,41,8,0,28,1370.738636,2.305200594,130.2373217,0.066306447,0.011032934,0,0,-0.229087551,0,-1.586330453,0.077339381,-1.815418004,-1.738078623,-1.604651824
2085,2018,7,13,DRTO,Tortugas,24.66307,-83.06039,16.00199949,3,2,2,5,7,59,5,0,15,1008.522727,1.143411251,64.59950573,0.131433125,0.022052436,0.004923615,0,-0.246180738,0,-0.775493848,0.158409175,-1.021674586,-0.863265411,-0.796995256
2087,2018,7,17,DRTO,Tortugas,24.66427,-83.01035,20.72639934,2,0,2,10,10,54,7,0,11,1406.25,0.52806916,29.83441583,0.110772899,0,0.004806466,0,-0.218694185,0,-0.116058155,0.115579365,-0.33475234,-0.219172975,-0.202347759
2088,2016,5,16,DRTO,Tortugas,24.58912,-82.94318,13.71599956,13,0,1,5,10,54,0,0,13,1302.698864,0.938957003,53.04841826,0.877342744,0,0.002406828,0,-0.235869128,-0.003031919,-0.433248539,0.879749572,-0.672149585,0.207599987,0.191663193
2091,2016,6,8,DRTO,Tortugas,24.63534,-82.84103,9.753599689,4,2,5,33,13,22,8,0,13,546.9034091,1.725527039,97.48740334,0.219301045,0.021519889,0.012011785,0,-0.158555559,0,-1.426256203,0.252832719,-1.584811761,-1.331979043,-1.229727224
2092,2018,8,22,DRTO,Tortugas,24.67935,-83.06744,19.96439937,5,1,4,33,1,34,10,0,12,1491.477273,0.440684262,24.89741596,0.39814721,0.010804571,0.009649283,0,-0.166450124,0,-0.193107879,0.418601064,-0.359558003,0.059043061,0.054510512
2093,2016,6,1,DRTO,Tortugas,24.65625339,-82.78432198,13.25879958,4,1,1,17,20,32,12,0,9,1001.420455,0.612217031,34.5885328,0.285082937,0.010788558,0.002408745,-0.001821614,-0.197517124,0,-0.312250379,0.29828024,-0.511589116,-0.213308876,-0.196933828
2093,2018,8,22,DRTO,Tortugas,24.64863,-83.07517,17.67839943,3,2,9,3,11,50,7,0,15,639.2045455,0.918429704,51.88868384,0.170456426,0.02151292,0.02161421,-0.001210796,-0.232953155,0,-0.557587867,0.213583556,-0.791751818,-0.578168262,-0.533784113
2097,2016,5,12,DRTO,Tortugas,24.72367,-82.78785,16.30679948,12,1,0,18,8,34,2,0,17,1136.363636,1.186130242,67.01300804,0.737805717,0.010821235,0,0,-0.147378511,0,-0.323581778,0.748626952,-0.470960289,0.277666663,0.256351071
2098,2016,5,18,DRTO,Tortugas,24.72343,-82.83911,24.38399922,5,0,1,15,11,20,1,0,47,170.4545455,0.025756311,1.455158831,0.321425571,0,0.0024,0,-0.2208,0,-0.000281218,0.323825571,-0.221081218,0.102744352,0.094856993
2099,2016,5,12,DRTO,Tortugas,24.72701,-82.81797,24.38399922,16.09195402,0,0,8.045977011,10.34482759,9.195402298,0,0,56.32183908,610.7954545,0.291476859,16.46761913,1.170058657,0,0,0,-0.220689655,-0.003031919,-0.021919666,1.170058657,-0.24564124,0.924417417,0.853452815
2101,2016,6,1,DRTO,Tortugas,24.72773502,-82.77866436,23.62199925,7,0,8,9,10,50,1,0,12,738.6363636,0.432409904,24.42993807,0.46044146,0,0.0192,0,-0.2184,0,-0.322746495,0.47964146,-0.541146495,-0.061505036,-0.056783489
2103,2016,5,17,DRTO,Tortugas,24.63315,-82.96631,21.03119933,2,0,1,14,6,3,9,0,63,646.3068182,0.389658472,22.01460293,0.130650209,0,0.002756482,0,-0.237057417,0,-0.23285139,0.133406691,-0.469908807,-0.336502116,-0.310669913
2106,2016,5,16,DRTO,Tortugas,24.66313,-82.85821,8.534399727,2,0,10,2,4,11,11,0,60,858.7215909,0.344438999,19.45983048,0.103901677,0,0.024073944,0,-0.240739441,0,-0.206351736,0.127975621,-0.447091176,-0.319115556,-0.294618064
2106,2018,8,23,DRTO,Tortugas,24.70845,-82.98426,21.33599932,7,1,4,2,6,56,3,0,20,1178.977273,0.664910365,37.56555735,0.449961687,0.011524528,0.010292257,-0.00389176,-0.254733369,0,-0.007100863,0.471778472,-0.265725992,0.206052481,0.190234484
2109,2018,7,14,DRTO,Tortugas,24.7132,-83.04003,26.51759915,27,1,8,3,3,49,7,0,2,1150.568182,0.292769898,16.54067221,1.93368633,0.010842108,0.019365612,0,-0.242070154,0,-0.138806589,1.96389405,-0.380876743,1.583017307,1.461494075
2112,2016,5,12,DRTO,Tortugas,24.72623,-82.80449,17.06879945,0,0,0,96,0,1,0,0,3,14.20454545,0.001203471,0.067992704,0,0,0,0,-0.014406654,0,0,0,-0.014406654,-0.014406654,-0.013300701
2112,2018,7,17,DRTO,Tortugas,24.65976,-83.02388,16.15439948,5,3,1,5,10,50,15,0,5,1463.068182,1.928504937,108.9550812,0.23829694,0.034020795,0.002531924,0,-0.240532802,0,-1.250715709,0.274849659,-1.491248511,-1.216398852,-1.123019759
2114,2016,5,19,DRTO,Tortugas,24.56779,-82.94888,17.83079943,8,0,2,3,9,62,4,0,8,1315.198864,0.883393727,49.9092501,0.471246565,0,0.004836947,0,-0.234591911,0,-0.440274696,0.476083512,-0.674866607,-0.198783095,-0.183523145
2116,2016,5,19,DRTO,Tortugas,24.58163,-82.92727,15.39239951,3,0,0,35,9,0,1,0,48,838.0681818,0.687545997,38.8444066,0.180238227,0,0,0,-0.156030574,0,-0.43507125,0.180238227,-0.591101825,-0.410863598,-0.379322899
2119,2018,8,22,DRTO,Tortugas,24.67235,-83.06731,18.74519941,7,3,3,21,6,43,4,0,12,1022.727273,0.292117305,16.50380255,0.406122178,0.032535265,0.007264101,-0.001220772,-0.191287986,-0.003031919,-0.009256888,0.445921544,-0.204797565,0.24112398,0.222613655
2122,2018,8,23,DRTO,Tortugas,24.70992,-82.9819,28.1939991,4,0,4,25,7,50,4,0,3,582.3863636,0.265458694,14.9976663,0.277641625,0,0.009725763,0,-0.184789501,0,-0.074740457,0.287367388,-0.259529957,0.027837431,0.025700439
2126,2016,5,16,DRTO,Tortugas,24.61373,-82.92942,13.25879958,13,0,3,24,5,15,5,0,35,1536.931818,2.164893823,122.3103855,0.892824794,0,0.007963304,0,-0.238899113,-0.003031919,-0.913438655,0.900788097,-1.155369686,-0.254581588,-0.235038165
2127,2018,8,22,DRTO,Tortugas,24.67831,-83.06504,19.50719938,7,4,2,3,14,52,10,0,7,980.1136364,1.059426,59.85457629,0.442809242,0.043395519,0.004844427,0,-0.2349547,0,-0.147599484,0.491049188,-0.382554184,0.108495004,0.100166186
2129,2018,8,22,DRTO,Tortugas,24.67079,-83.06887,18.44039941,7,0,16,6,8,54,5,0,3,1122.159091,0.239782138,13.54701343,0.424689707,0,0.038670278,-0.000609258,-0.23202167,0,-0.006195204,0.463359986,-0.238826132,0.224533853,0.207297099
2131,2018,7,13,DRTO,Tortugas,24.66044,-83.07842,17.22119945,2,4,0,2,7,69,6,0,7,1491.477273,0.799663904,45.17875164,0.127479531,0.045718483,0,0,-0.25263558,0,-0.477989032,0.173198014,-0.730624612,-0.557426599,-0.514634722
2134,2016,5,15,DRTO,Tortugas,24.62085,-82.86258,9.143999709,6,2,2,6,3,50,7,0,22,1435.994318,0.733136015,41.42011386,0.471417749,0.021655676,0.004835031,0,-0.219993907,0,-0.159149965,0.497908456,-0.379143872,0.118764584,0.109647402
2138,2016,5,15,DRTO,Tortugas,24.63125,-82.85759,10.05839968,6,0,0,5,7,31,28,0,23,1960.227273,1.176639845,66.47682739,0.318338088,0,0,0,-0.241723732,0,-0.6597012,0.318338088,-0.901424931,-0.583086843,-0.53832511
2139,2018,7,17,DRTO,Tortugas,24.67971,-83.01236,17.83079943,24,1,0,4,5,52,5,0,5,1704.545455,5.708831069,322.5328288,1.442224656,0.010761533,0,-0.000605684,-0.237868455,0,-0.832919103,1.452986189,-1.071393241,0.381592948,0.352299264
2140,2018,8,23,DRTO,Tortugas,24.69919,-83.00007,20.87879934,8,1,2,1,6,62,7,0,6,1079.545455,1.18493791,66.94564464,0.526766116,0.011183424,0.004993813,0,-0.249690653,0,-0.525265018,0.542943352,-0.774955672,-0.232012319,-0.214201467
2141,2016,5,15,DRTO,Tortugas,24.60046,-82.87341,8.077199742,4,3,0,12,6,31,20,0,24,994.3181818,0.527312231,29.79165149,0.34052355,0.032659218,0,0,-0.243059177,0,-0.071616696,0.373182767,-0.314675874,0.058506893,0.054015504
2141,2018,7,14,DRTO,Tortugas,24.69705,-83.0024,24.07919923,7,0,2,4,5,72,7,0,3,781.25,0.44261329,25.00640054,0.408852767,0,0.004821247,0,-0.231419858,0,-0.16876824,0.413674014,-0.400188098,0.013485916,0.012450645
2142,2018,7,11,DRTO,Tortugas,24.65213,-83.01417,21.18359933,9,3,1,2,4,70,8,0,3,1008.522727,0.687616535,38.84839179,0.653050499,0.033697887,0.002507893,0,-0.245773465,-0.003031919,-0.023964843,0.689256279,-0.272770226,0.416486053,0.384513736
2147,2016,5,15,DRTO,Tortugas,24.59145,-82.87435,13.86839956,6,1,1,14,11,48,12,0,7,1505.681818,0.836498852,47.25982214,0.392991876,0.011204521,0.002501617,0,-0.235151994,0,-0.327564181,0.406698014,-0.562716175,-0.156018161,-0.14404114
2149,2016,6,8,DRTO,Tortugas,24.63844,-82.79448,5.791199815,3,1,1,5,1,37,11,0,38,2002.840909,1.041724089,58.8544683,2.20355837,0.010860781,0.002424871,0,-0.23521244,-0.036383023,-0.566912123,2.216844021,-0.838507586,1.378336435,1.272525906
2149,2018,8,20,DRTO,Tortugas,24.72209,-82.82615,15.08759952,9,0,2,13,3,62,3,0,5,1335.227273,1.187660715,67.09947544,0.663284081,0,0.0048,-0.000605,-0.2208,0,-0.700902873,0.668084081,-0.922307873,-0.254223792,-0.234707835
2150,2016,6,1,DRTO,Tortugas,24.68187042,-82.77555275,10.36319967,4,3,2,0,2,25,32,0,25,752.8409091,0.863750032,48.79943683,0.308242304,0.042486069,0.006323868,0,-0.316193396,-0.003031919,-0.497476103,0.357052241,-0.816701418,-0.459649177,-0.424363363
2153,2018,7,12,DRTO,Tortugas,24.73097,-82.79692,17.52599944,7,0,8,10,7,48,1,0,17,1931.818182,1.318315048,74.48107615,0.612161572,0,0.019212168,0,-0.216136887,0,-0.051661289,0.63137374,-0.267798176,0.363575564,0.335665018
2155,2018,8,26,DRTO,Tortugas,24.57364,-82.92619,13.86839956,14,2,2,1,17,50,12,0,0,2755.681818,1.327202295,74.98318051,0.8710687,0.021956157,0.004902119,0,-0.245105934,0,-0.580823668,0.897926975,-0.825929602,0.071997373,0.066470362
2156,2016,5,12,DRTO,Tortugas,24.71759,-82.80542,13.41119957,1,1,5,46,10,26,0,0,11,355.1136364,0.32742849,18.49878472,0.052666,0.010749388,0.012,0,-0.132,-0.009095756,-0.214969724,0.075415388,-0.356065479,-0.280650091,-0.259105471
2157,2016,5,12,DRTO,Tortugas,24.71971,-82.81462,11.12519965,1,0,2,23,1,39,3,0,30,1093.75,0.276259928,15.60790556,0.058046065,0,0.004807303,0,-0.185081151,-0.003031919,-0.008460001,0.062853368,-0.196573071,-0.133719703,-0.123454464
2159,2018,7,15,DRTO,Tortugas,24.72226,-82.82856,16.15439948,27,0,1,0,0,59,5,0,6,1406.25,0.910566862,51.44445549,1.625165398,0,0.0024,0,-0.24,0,-0.487267899,1.627565398,-0.727267899,0.900297499,0.831184507
2160,2016,5,12,DRTO,Tortugas,24.72118,-82.80761,12.4967996,11,0,2,4,2,49,6,0,11,887.7840909,1.048357499,59.22923725,0.59997101,0,0.004849182,0,-0.235185346,-0.003031919,-0.49575511,0.604820192,-0.733972375,-0.129152183,-0.119237578
2161,2016,5,17,DRTO,Tortugas,24.62953,-82.94263,7.772399752,0,0,3,41,8,21,0,0,26,1455.965909,1.253378615,70.81235111,0,0,0.007205655,0,-0.194552691,0,-0.808400616,0.007205655,-1.002953307,-0.995747652,-0.919307254
2164,2016,5,17,DRTO,Tortugas,24.64292,-82.93114,7.619999757,6,1,1,0,8,47,2,0,13,653.4090909,1.530951105,86.49441274,0.373022904,0.01085945,0.002424573,0,-0.242457343,-0.009095756,-0.182236763,0.386306928,-0.433789862,-0.047482934,-0.043837819
2165,2018,8,27,DRTO,Tortugas,24.62478,-82.83515,5.181599834,2,4,2,1,1,34,33,0,17,1079.545455,0.472240421,26.68024975,0.827906524,0.044803737,0.005001632,0,-0.250081606,0,-0.157948514,0.877711893,-0.408030121,0.469681773,0.433625789
2166,2016,5,15,DRTO,Tortugas,24.58933,-82.8846,14.78279953,27,0,6,9,4,31,7,0,15,1143.465909,0.347708431,19.64454411,1.446534912,0,0.014531268,0,-0.210703387,0,-0.072796784,1.461066181,-0.283500171,1.177566009,1.087167991
2168,2018,8,25,DRTO,Tortugas,24.70755,-82.79465,7.162799771,1,1,5,32,6,27,4,0,23,255.6818182,0.024425718,1.379984041,0.052789103,0.010774514,0.012028049,-0.001819242,-0.204476834,-0.003031919,0,0.075591665,-0.209327995,-0.133736329,-0.123469814
