REGION,SUB_REGION,SUB_REGION_2,HABITAT_TYPE,YEAR,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,AVG_DEPTH,parrotfish_Density,parrotfish_Biomass,hardCoral_PrctCvr,cca_PrctCvr,hydrocoral_PrctCvr,microbioerosion_PrctCvr,macrobioerosion_PrctCvr,hardCoral_G,cca_G,hydrocoral_G,microbioerosion_G,macrobioerosion_G,urchin_G,parrotfish_G,grossP_G,grossE_G,net_G,budget_State,RAP
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3242,25.9605833,-80.0887667,17.52599944,852.2727273,8.883139773,1,2,1,38,,0.06487397,0.00482018,0.01079458,0.233778731,0.000607544,0,0.002501628,0.08048873,0.236887902,-0.156399172,Stasis,-0.144392902
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3269,26.64289,-80.01884,23.92679924,71.02272727,17.36856834,0,0,2,53,,0,0,0.021510942,0.163292356,0,0,0.023477978,0.021510942,0.186770334,-0.165259392,Stasis,-0.152572951
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3272,25.771581,-80.08817,16.45919947,184.6590909,5.828080517,1,0,0,63,,0.067579034,0,0,0.232917301,0,0,0.001898224,0.067579034,0.234815526,-0.167236492,Stasis,-0.154398275
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3246,26.33585,-80.0586833,19.35479939,1022.727273,25.67627322,1,1,0,62,,0.064611371,0.002400334,0,0.218430429,0.000605084,0,0.015825658,0.067011706,0.234861171,-0.167849465,Stasis,-0.154964192
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3117,25.7993833,-80.09264,14.17319955,1136.363636,27.52561477,2,1,0,60,,0.122395961,0.00240063,0,0.218457374,0,0,0.076321958,0.124796592,0.294779332,-0.16998274,Stasis,-0.156933703
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3240,26.00312,-80.08755,19.96439937,866.4772727,11.30042205,1,0,0,59,,0.052903229,0,0,0.224205385,0.000607725,0,0.002882489,0.052903229,0.227695599,-0.174792369,Stasis,-0.161374112
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3002,26.94493,-80.01036,23.16479926,0,0,1,0,0,89,,0.057972671,0,0,0.235259986,0,0,0,0.057972671,0.235259986,-0.177287315,Stasis,-0.163677529
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3097,25.82206,-80.091247,13.86839956,170.4545455,133.3215392,0,1,2,76,,0,0.002401394,0.021511259,0.204118448,0.000605351,0,0.00060168,0.023912652,0.20532548,-0.181412828,Stasis,-0.167486339
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3248,26.58626,-80.02315,27.12719913,0,0,0,0,0,90,,0,0,0,0.182703658,0,0,0,0,0.182703658,-0.182703658,Stasis,-0.168678076
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3278,25.7704333,-80.0876333,18.44039941,284.0909091,1.573556166,0,0,0,65,,0,0,0,0.184867536,0,0,0,0,0.184867536,-0.184867536,Stasis,-0.17067584
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3903,26.2100667,-80.0788333,13.41119957,56.81818182,0.310652892,0,2,0,83,,0,0.004800056,0,0.199202342,0.000605007,0,0,0.004800056,0.199807349,-0.195007292,Stasis,-0.180037199
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3048,26.7496,-80.01584,23.92679924,42.61363636,3.643941293,1,0,1,73,,0.007118143,0,0.010749966,0.220811877,0,0,0.00060168,0.017868109,0.221413557,-0.203545448,Stasis,-0.187919908
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3241,26.2376667,-80.0658333,24.53639922,724.4318182,33.15532921,1,0,0,64,,0.064736725,0,0,0.223664191,0.000606258,0,0.045610303,0.064736725,0.269880752,-0.205144027,Stasis,-0.189395769
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3162,26.70444,-80.02967,4.114799868,85.22727273,18.20516027,0,0,0,99,,0,0,0,0.204024319,0,0,0.001529341,0,0.20555366,-0.20555366,Stasis,-0.189773956
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3243,25.809138,-80.08841,22.0979993,397.7272727,9.937196668,0,1,0,46,,0,0.002400097,0,0.211208569,0,0,0.001462861,0.002400097,0.212671429,-0.210271332,Stasis,-0.194129467
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3039,26.93588,-80.01426,22.40279929,553.9772727,8.389951839,0,1,0,95,,0,0.002400406,0,0.211235701,0,0,0.010255943,0.002400406,0.221491643,-0.219091237,Stasis,-0.202272296
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3047,26.8398,-80.01633,24.07919923,568.1818182,86.54821929,3,1,0,75,,0.139403038,0.002402377,0,0.206604388,0,0,0.154654511,0.141805415,0.361258899,-0.219453484,Stasis,-0.202606734
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3166,26.7579,-80.03529,2.895599907,28.40909091,0.157926522,0,0,0,100,,0,0,0,0.220822791,0,0,0,0,0.220822791,-0.220822791,Stasis,-0.203870924
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3063,25.852599,-80.099801,9.296399703,1903.409091,39.13109184,1,0,2,73,,0.067583103,0,0.021510904,0.232931325,0,0,0.078641316,0.089094007,0.311572641,-0.222478635,Stasis,-0.205399654
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3179,26.0435667,-80.1061333,5.181599834,1150.568182,16.05806246,0,2,0,96,,0,0.004806009,0,0.216270424,0,0,0.012622917,0.004806009,0.228893341,-0.224087331,Stasis,-0.206884855
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3252,26.5254167,-80.0316333,21.33599932,28.40909091,41.04028001,0,0,0,77,,0,0,0,0.240228026,0,0,0,0,0.240228026,-0.240228026,Stasis,-0.22178648
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3180,26.1717833,-80.0886667,3.657599883,752.8409091,12.02989865,0,0,0,89,,0,0,0,0.241204841,0,0,0.001230228,0,0.242435069,-0.242435069,Stasis,-0.223824095
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3250,26.5291667,-80.0297833,26.21279916,213.0681818,24.70838542,2,0,0,42,,0.132831128,0,0,0.212292791,0,0,0.164109394,0.132831128,0.376402185,-0.243571058,Stasis,-0.224872878
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3202,26.0105667,-80.0885667,17.83079943,369.3181818,23.89324382,2,0,0,74,,0.020381883,0,0,0.199228793,0,0,0.070934833,0.020381883,0.270163626,-0.249781743,Stasis,-0.230606789
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3155,26.1650167,-80.0934667,5.181599834,1136.363636,40.22897667,0,1,0,70,,0,0.002401026,0,0.228097476,0,0.006063837,0.021730708,0.002401026,0.255892021,-0.253490995,Stasis,-0.234031293
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3258,26.3045333,-80.0593667,22.25039929,426.1363636,36.39572216,3,2,1,67,,0.190301647,0.004804959,0.010760493,0.228235534,0.000605625,0,0.254969591,0.205867098,0.483810751,-0.277943652,Stasis,-0.256606797
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3110,25.871592,-80.092463,18.44039941,639.2045455,13.85870243,2,1,0,48,,0.076953472,0.002404453,0,0.22361411,0,0,0.140714061,0.079357925,0.364328171,-0.284970246,Stasis,-0.263093981
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3109,25.876977,-80.092436,18.8975994,1136.363636,29.17531375,0,0,0,47,,0,0,0,0.211898677,0,0,0.0763769,0,0.288275578,-0.288275578,Stasis,-0.266145574
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3103,26.31625,-80.06525,16.76399946,639.2045455,21.40059999,1,1,1,52,,0.067595509,0.002401795,0.010757426,0.223366905,0,0,0.181501596,0.08075473,0.404868501,-0.324113771,Stasis,-0.299232582
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3222,26.68975,-80.01574,26.06039917,383.5227273,23.36567539,0,0,0,88,,0,0,0,0.14884505,0,0,0.185104266,0,0.333949316,-0.333949316,Stasis,-0.308313083
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3096,26.2103,-80.0783333,12.80159959,383.5227273,8.942158066,0,0,0,56,,0,0,0,0.225631323,0.001210168,0,0.134831795,0,0.361673286,-0.361673286,Stasis,-0.333908772
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3062,25.97675,-80.0999667,10.05839968,2627.840909,108.5179077,4,2,1,65,,0.260619551,0.004800491,0.010750488,0.23762431,0,0,0.402566963,0.27617053,0.640191273,-0.364020743,Stasis,-0.336076022
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3085,25.9054,-80.09075,19.81199937,568.1818182,35.50263229,0,3,0,76,,0,0.007200228,0,0.225607134,0.000605019,0,0.167910796,0.007200228,0.394122949,-0.386922721,Stasis,-0.357219887
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3001,26.89381,-80.00212,25.29839919,553.9772727,226.7963679,1,0,0,79,,0.02092344,0,0,0.223295603,0,0,0.185998906,0.02092344,0.409294509,-0.388371068,Stasis,-0.358557049
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3161,26.3145,-80.0741667,2.133599932,14.20454545,9.634134021,0,0,0,100,,0,0,0,0.228018438,0,0,0.160617042,0,0.388635481,-0.388635481,Stasis,-0.358801164
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3122,26.2636667,-80.0705,18.7451994,767.0454545,19.02081782,0,10,0,73,,0,0.024153025,0,0.222207827,0.001217715,0,0.205297562,0.024153025,0.428723105,-0.40457008,Stasis,-0.373512514
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3254,26.5244,-80.0326833,14.17319955,724.4318182,86.57210173,3,1,0,71,,0.143373347,0.002400352,0,0.23283418,0,0,0.350784772,0.1457737,0.583618953,-0.437845253,Stasis,-0.404233258
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3079,26.0906167,-80.09555,9.753599689,113.6363636,21.23762102,1,1,0,86,,0.058037529,0.002403298,0,0.228313296,0.000605831,0,0.301353877,0.060440827,0.530273004,-0.469832177,Stasis,-0.433764647
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3230,26.12655,-80.0805,18.59279941,426.1363636,29.86595307,1,0,0,33,,0.064905151,0,0,0.236302343,0,0,0.432249161,0.064905151,0.668551503,-0.603646352,Erosion,-0.557306331
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3067,25.9570667,-80.0999333,10.05839968,1477.272727,55.32275708,0,2,0,73,,0,0.004801919,0,0.230492098,0,0,0.40681741,0.004801919,0.637309508,-0.632507589,Erosion,-0.583951982
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3268,26.2696,-80.0617667,25.45079919,752.8409091,53.37144086,2,3,0,51,,0.123039081,0.007228129,0,0.233709508,0.000607364,0,0.535493834,0.13026721,0.769810705,-0.639543495,Erosion,-0.590447763
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3266,26.1414333,-80.0773667,23.92679924,852.2727273,89.29993958,4,4,1,47,,0.274543118,0.009617223,0.010768673,0.226004735,0,0,0.739985806,0.294929014,0.965990541,-0.671061528,Erosion,-0.619546257
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3245,26.2818667,-80.0620667,16.15439948,1036.931818,136.6924297,1,0,1,66,,0.064726182,0,0.010769989,0.240459965,0,0,0.51026662,0.075496172,0.750726585,-0.675230414,Erosion,-0.623395111
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3213,26.3774833,-80.0539167,19.65959938,440.3409091,35.20710278,1,0,1,52,,0.007124875,0,0.010760133,0.240239902,0,0,0.458349591,0.017885008,0.698589492,-0.680704485,Erosion,-0.628448954
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3247,26.29145,-80.0618333,14.93519952,1562.5,83.11438956,0,0,2,46,,0,0,0.021533283,0.240385211,0,0,0.559070934,0.021533283,0.799456145,-0.777922862,Erosion,-0.718204184
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3253,26.49137,-80.03738,21.48839932,1633.522727,140.5020948,1,6,1,59,,0.068370974,0.01457609,0.010880837,0.242934839,0.001224796,0,0.757589148,0.093827901,1.001748783,-0.907920883,Erosion,-0.838222668
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3066,26.0106667,-80.1010833,9.143999708,1889.204545,135.7308593,1,0,1,66,,0.067902453,0,0.010806275,0.231619294,0,0,0.84330254,0.078708728,1.074921834,-0.996213106,Erosion,-0.919736976
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2018,3059,25.9539333,-80.10025,9.143999708,3281.25,171.7469725,3,1,0,76,,0.189734195,0.002400582,0,0.232856461,0,0,1.347090855,0.192134777,1.579947317,-1.38781254,Erosion,-1.28127456
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3136,26.06536,-80.10109,7.010399776,508.4745763,25.09871492,6,0,0,84,0,0.378132316,0,0,0.201829541,0,0,0.011799009,0.378132316,0.21362855,0.164503766,Stasis,0.151875332
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3192,25.8154,-80.09023,14.63039953,1779.661017,56.19460955,4,0,0,79,0,0.27505393,0,0,0.189815878,0,0,0.037798548,0.27505393,0.227614426,0.047439505,Stasis,0.043797724
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3131,25.78726,-80.10712,8.381999732,706.2146893,52.78371129,4,1,0,88,0,0.227461509,0.002402733,0,0.211440471,0,0,0.00782447,0.229864241,0.219264941,0.0105993,Stasis,0.009785625
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3063,26.02731,-80.09976,6.55319979,734.4632768,19.37155116,4,1,0,67,0,0.238289033,0.002402733,0,0.160983086,0,0.037357641,0.082960228,0.240691766,0.281300955,-0.040609189,Stasis,-0.03749175
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3239,26.27132,-80.06297,19.50719938,282.4858757,28.4433369,4,0,1,55,3,0.248172813,0,0.010761627,0.132150295,0.181706655,0,0.01053439,0.25893444,0.32439134,-0.0654569,Stasis,-0.060431981
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3275,26.12355,-80.07977,23.16479926,564.9717514,25.94041508,3,1,0,93,0,0.166694143,0.002402733,0,0.223454134,0,0,0.01348493,0.169096875,0.236939064,-0.067842189,Stasis,-0.062634159
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3127,26.01937,-80.10492,7.315199766,1723.163842,23.92289323,3,0,1,86,0,0.186135758,0,0.010761627,0.206635006,0,0,0.058781998,0.196897385,0.265417004,-0.068519619,Stasis,-0.063259585
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3281,26.61788,-80.02062,25.60319918,0,0,1,0,0,61,0,0.052725965,0,0,0.14656669,0,0,0,0.052725965,0.14656669,-0.093840725,Stasis,-0.086636869
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3140,25.78676,-80.10266,8.381999732,508.4745763,47.08545129,2,3,1,89,0,0.091282623,0.007208198,0.010761627,0.213843204,0,0,0.00972094,0.109252448,0.223564144,-0.114311696,Stasis,-0.105536349
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3085,26.2212,-80.07683,13.71599956,197.740113,2.26846791,1,0,0,78,0,0.067922448,0,0,0.187413145,0,0,0.003363247,0.067922448,0.190776392,-0.122853944,Stasis,-0.113422835
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3271,25.84458,-80.0865,22.70759928,1384.180791,25.7618434,1,8,0,65,0,0.052725965,0.019221861,0,0.156177621,0,0,0.05036342,0.071947826,0.206541041,-0.134593215,Stasis,-0.12426092
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3134,25.79527,-80.09959,10.21079968,225.9887006,12.38617362,1,2,0,79,0,0.047783834,0.004805465,0,0.189815878,0,0,0.004989046,0.052589299,0.194804924,-0.142215624,Stasis,-0.13129818
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3175,25.93717,-80.11099,5.486399824,2796.610169,87.33345027,2,0,0,73,0,0.12350142,0,0,0.175399482,0,0,0.103857673,0.12350142,0.279257155,-0.155755735,Stasis,-0.14379886
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3229,25.87421,-80.08852,18.59279941,197.740113,5.497352255,1,2,0,90,1,0.117054756,0.004805465,0,0.216245937,0.060568885,0,0.003096518,0.121860221,0.27991134,-0.158051119,Stasis,-0.145918034
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3257,25.93977,-80.08766,26.82239914,1949.152542,28.62549788,1,0,0,79,0,0.055578971,0,0,0.189815878,0,0,0.034490601,0.055578971,0.224306479,-0.168727507,Stasis,-0.15577483
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3214,26.55078,-80.02741,24.68879921,0,0,2,0,0,98,0,0.061211445,0,0,0.235467798,0,0,0,0.061211445,0.235467798,-0.174256352,Stasis,-0.160879243
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3150,25.91334,-80.10215,10.05839968,1525.423729,88.7254103,4,0,0,77,0,0.412009319,0,0,0.185010412,0,0,0.40222219,0.412009319,0.587232602,-0.175223283,Stasis,-0.161771946
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3149,25.89924,-80.10575,7.924799746,1016.949153,16.68514392,0,0,2,57,0,0,0,0.021523254,0.13695576,0,0,0.060168806,0.021523254,0.197124566,-0.175601311,Stasis,-0.162120954
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3269,25.78499,-80.08603,23.01239927,367.2316384,13.07526174,0,1,1,76,0,0,0.002402733,0.010761627,0.18260768,0,0,0.006268384,0.01316436,0.188876064,-0.175711704,Stasis,-0.162222872
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3191,25.86371,-80.08844,15.84959949,734.4632768,43.70249986,0,2,0,52,0,0,0.004805465,0,0.124942097,0,0,0.058088335,0.004805465,0.183030432,-0.178224966,Stasis,-0.164543199
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3118,25.86034,-80.09256,18.28799942,395.480226,13.34016498,0,2,1,52,0,0,0.004805465,0.010761627,0.124942097,0,0,0.072746919,0.015567092,0.197689016,-0.182121923,Stasis,-0.168140999
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3088,26.218,-80.07718,13.10639958,1525.423729,53.73466734,1,0,0,90,0,0.055578971,0,0,0.216245937,0,0,0.023293258,0.055578971,0.239539195,-0.183960223,Stasis,-0.169838178
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3203,26.35002,-80.05492,22.25039929,395.480226,4.446538458,0,0,0,76,0,0,0,0,0.18260768,0,0,0.002250189,0,0.184857869,-0.184857869,Stasis,-0.170666915
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3147,26.19947,-80.08411,9.753599688,0,0,2,0,0,91,0,0.108304937,0,0,0.218648669,0,0.074715282,0,0.108304937,0.293363951,-0.185059014,Stasis,-0.170852619
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3144,26.22167,-80.0862,4.571999854,0,0,2,0,0,92,1,0.095567668,0,0,0.221051402,0.060568885,0,0,0.095567668,0.281620287,-0.186052618,Stasis,-0.171769947
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3066,25.88817,-80.10082,10.21079968,1101.694915,26.46526832,5,0,1,88,0,0.247347203,0,0.010761627,0.211440471,0,0.037357641,0.200174002,0.258108831,0.448972114,-0.190863284,Stasis,-0.176211313
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3249,26.44772,-80.04525,22.85999927,1214.689266,33.16157221,0,0,0,61,0,0,0,0,0.14656669,0,0,0.047230795,0,0.193797485,-0.193797485,Stasis,-0.178920265
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3145,26.03351,-80.10951,7.619999756,0,0,1,0,0,84,0,0.005632474,0,0,0.201829541,0,0,0,0.005632474,0.201829541,-0.196197067,Stasis,-0.181135639
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3211,26.62956,-80.01971,27.12719913,0,0,0,0,0,84,0,0,0,0,0.201829541,0,0,0,0,0.201829541,-0.201829541,Stasis,-0.186335725
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3288,25.76295,-80.12521,7.010399776,169.4915254,0.072411537,0,0,0,84,0,0,0,0,0.201829541,0,0,0,0,0.201829541,-0.201829541,Stasis,-0.186335725
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3111,26.03776,-80.09416,14.78279953,593.220339,5.950337424,0,0,0,73,0,0,0,0,0.175399482,0,0,0.029559636,0,0.204959118,-0.204959118,Stasis,-0.189225055
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3237,26.33167,-80.05731,21.9455993,225.9887006,6.598653142,1,0,0,86,1,0.062061648,0,0,0.206635006,0.060568885,0,0.005486505,0.062061648,0.272690396,-0.210628748,Stasis,-0.194459445
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3108,26.05062,-80.09249,19.20239939,141.2429379,10.98366995,0,0,0,87,0,0,0,0,0.209037739,0,0,0.017034177,0,0.226071916,-0.226071916,Stasis,-0.20871709
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3002,26.71588,-80.01347,27.43199912,0,0,0,0,0,95,0,0,0,0,0.2282596,0,0,0,0,0.2282596,-0.2282596,Stasis,-0.210736832
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3137,26.23938,-80.08021,7.010399776,0,0,0,0,0,95,0,0,0,0,0.2282596,0,0,0,0,0.2282596,-0.2282596,Stasis,-0.210736832
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3026,26.87212,-80.01947,23.46959925,28.24858757,1.729999068,0,0,0,95,0,0,0,0,0.2282596,0,0,6.43E-04,0,0.2289026,-0.2289026,Stasis,-0.211330471
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3263,26.72376,-80.01807,19.65959938,28.24858757,0.287361216,1,0,0,98,0,0.005632474,0,0,0.235467798,0,0,0,0.005632474,0.235467798,-0.229835324,Stasis,-0.212191593
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3129,25.77093,-80.11089,8.839199717,0,0,0,0,0,96,0,0,0,0,0.230662332,0,0,0,0,0.230662332,-0.230662332,Stasis,-0.212955114
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3146,26.20287,-80.08798,5.486399824,0,0,0,0,0,96,0,0,0,0,0.230662332,0,0,0,0,0.230662332,-0.230662332,Stasis,-0.212955114
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3148,25.80032,-80.10799,6.705599785,310.7344633,0.960572764,0,0,0,95,0,0,0,0,0.2282596,0,0,0.002720335,0,0.230979935,-0.230979935,Stasis,-0.213248336
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3264,26.72425,-80.01789,19.35479939,56.49717514,0.091834937,0,0,0,98,0,0,0,0,0.235467798,0,0,0,0,0.235467798,-0.235467798,Stasis,-0.21739168
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3008,26.82141,-80.01413,23.62199925,28.24858757,0.045917469,0,0,0,99,0,0,0,0,0.23787053,0,0,0,0,0.23787053,-0.23787053,Stasis,-0.219609962
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3023,26.83404,-80.01663,21.64079931,56.49717514,0.026094893,0,0,0,99,0,0,0,0,0.23787053,0,0,0,0,0.23787053,-0.23787053,Stasis,-0.219609962
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3057,25.86087,-80.0996,9.753599689,649.7175141,32.58983778,2,1,1,81,0,0.103362806,0.002402733,0.010761627,0.194621343,0,0,0.161262332,0.116527165,0.355883675,-0.239356509,Stasis,-0.220981867
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3019,26.90071,-79.99738,29.71799905,0,0,0,0,0,100,0,0,0,0,0.240273263,0,0,0,0,0.240273263,-0.240273263,Stasis,-0.221828244
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3154,26.31071,-80.07428,2.438399922,0,0,0,0,0,100,0,0,0,0,0.240273263,0,0,0,0,0.240273263,-0.240273263,Stasis,-0.221828244
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3159,26.72893,-80.03132,6.705599785,0,0,0,0,0,100,0,0,0,0,0.240273263,0,0,0,0,0.240273263,-0.240273263,Stasis,-0.221828244
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3285,26.82517,-80.01622,25.1459992,0,0,0,0,0,100,0,0,0,0,0.240273263,0,0,0,0,0.240273263,-0.240273263,Stasis,-0.221828244
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3007,26.86834,-80.00981,24.23159923,84.74576271,0.885552599,0,0,0,100,0,0,0,0,0.240273263,0,0,6.43E-04,0,0.240916263,-0.240916263,Stasis,-0.222421883
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3261,26.65318,-80.01747,25.60319918,28.24858757,0.198990472,1,0,1,82,1,0.005632474,0,0.010761627,0.197024075,0.060568885,0,0,0.016394101,0.25759296,-0.241198859,Stasis,-0.222682785
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3013,26.8299,-80.01169,25.90799917,56.49717514,4.588504378,0,0,0,100,0,0,0,0,0.240273263,0,0,0.001285822,0,0.241559085,-0.241559085,Stasis,-0.223015358
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3012,26.86266,-80.00598,24.68879921,56.49717514,5.163801771,0,0,0,100,0,0,0,0,0.240273263,0,0,0.001354528,0,0.241627791,-0.241627791,Stasis,-0.22307879
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3157,26.69387,-80.031,4.571999854,282.4858757,62.31537613,0,0,0,99,0,0,0,0,0.23787053,0,0,0.012171526,0,0.250042056,-0.250042056,Stasis,-0.230847118
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3028,26.83561,-80.00484,26.82239914,338.9830508,4.448367423,1,0,0,99,0,0.005632474,0,0,0.23787053,0,0,0.024372826,0.005632474,0.262243356,-0.256610882,Stasis,-0.236911676
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3138,25.81166,-80.10945,7.315199766,112.9943503,0.984921614,0,1,0,92,0,0,0.002402733,0,0.221051402,0,0.037357641,6.43E-04,0.002402733,0.259052043,-0.25664931,Stasis,-0.236947154
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3290,25.8772,-80.1018,9.905999684,1920.903955,59.74919738,7,1,0,82,1,0.52937971,0.002402733,0,0.197024075,0.060568885,0,0.532739837,0.531782442,0.790332797,-0.258550355,Stasis,-0.238702262
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3058,26.004,-80.10053,9.601199693,1920.903955,15.57054989,0,0,0,89,0,0,0,0,0.213843204,0,0,0.045204939,0,0.259048143,-0.259048143,Stasis,-0.239161836
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3201,26.01376,-80.09046,17.67839943,141.2429379,4.777094955,0,0,0,83,1,0,0,0,0.199426808,0.060568885,0,0.002571645,0,0.262567338,-0.262567338,Stasis,-0.242410874
SEFCRI,SEFCRI,SEFCRI,SEFCRI,2022,3006,26.83021,-80.01202,26.66999915,56.49717514,3.514022572,0,0,0,100,0,0,0,0,0.240273263,0,0,0.024372826,0,0.264646089,-0.264646089,Stasis,-0.244330046
